552,2 444,1 419,1 351,2 409,3 422,1 0,0 1,1
442,1 436,1 412,3 346,2 415,2 345,1 344,2 1,1
442,1 542,1 436,1 433,1 490,1 0,0 0,0 1,1
552,1 349,1 426,1 351,1 448,1 429,1 430,1 1,1
552,1 542,1 339,1 305,1 541,1 0,0 0,0 1,1
552,1 315,1 514,1 543,1 0,0 0,0 0,0 1,1
552,1 542,1 519,1 305,1 543,1 0,0 0,0 1,1
291,1 492,1 366,1 424,1 525,1 0,0 0,0 1,1
224,1 343,1 344,1 345,1 349,1 0,0 0,0 1,1
224,1 521,1 520,1 544,1 0,0 0,0 0,0 1,1
552,1 339,1 519,1 543,1 0,0 0,0 0,0 1,1
554,1 542,2 436,1 546,1 421,1 344,2 411,3 1,1
552,2 542,1 543,3 514,2 541,1 513,2 0,0 1,1
224,1 348,1 542,1 519,1 387,1 424,1 172,1 1,1
224,1 343,1 345,1 532,1 0,0 0,0 0,0 1,1
224,1 533,1 542,1 345,1 344,1 346,1 0,0 2,3
552,1 542,1 519,1 543,1 520,1 0,0 0,0 1,2
224,1 533,1 532,1 544,1 0,0 0,0 0,0 1,2
224,1 542,1 339,1 543,1 0,0 0,0 0,0 1,2
224,1 348,1 395,1 402,1 161,1 163,1 346,1 1,2
224,1 343,1 345,1 0,0 0,0 0,0 0,0 1,2
552,1 542,1 514,1 543,1 515,1 0,0 0,0 1,3
552,1 542,1 519,1 520,1 543,1 0,0 0,0 1,4
552,1 542,1 544,1 525,1 543,1 0,0 0,0 1,4
442,1 443,1 385,3 351,2 457,2 337,3 387,2 0,1
554,1 348,2 420,1 424,3 411,3 344,2 351,2 0,1
224,1 542,1 533,1 415,1 344,1 424,1 414,1 0,1
552,2 511,1 514,3 312,3 542,2 0,0 0,0 0,1
224,1 426,1 0,0 0,0 0,0 0,0 0,0 0,5
224,1 348,1 387,1 457,1 424,1 337,1 452,1 0,1
442,1 348,2 459,1 387,2 520,3 392,1 346,2 0,1
240,2 348,2 347,3 457,3 351,2 350,2 0,0 0,2
224,1 348,1 542,1 414,1 344,1 417,1 346,1 0,1
224,1 542,1 533,1 415,1 344,1 346,1 424,1 0,1
552,2 542,2 514,2 543,2 515,3 0,0 0,0 0,1
552,1 544,1 514,1 543,1 515,1 0,0 0,0 0,1
224,1 518,1 168,1 457,1 387,1 337,1 287,1 0,1
442,1 348,2 347,2 366,1 359,1 525,2 362,1 0,1
224,2 529,1 421,1 344,2 411,1 0,0 0,0 0,1
224,1 353,1 0,0 0,0 0,0 0,0 0,0 0,7
552,1 367,1 0,0 0,0 0,0 0,0 0,0 0,1
552,2 542,1 544,2 525,1 543,2 0,0 0,0 0,1
552,1 409,1 0,0 0,0 0,0 0,0 0,0 0,1
240,2 339,1 338,2 424,1 387,3 519,3 0,0 0,1
