291,1 152,1 462,1 414,2 411,3 555,1 351,2 1,1
224,2 184,1 180,1 373,2 369,2 185,1 346,1 1,1
291,1 492,1 542,2 555,3 0,0 0,0 0,0 1,1
552,1 531,1 543,1 320,1 0,0 0,0 0,0 1,1
224,1 533,1 542,1 415,1 150,1 344,1 0,0 1,1
442,1 361,2 462,1 525,2 457,2 357,3 346,2 2,2
224,2 533,3 542,2 414,2 344,2 415,2 409,1 2,2
291,1 492,1 462,1 351,2 394,1 0,0 0,0 1,1
442,1 343,3 488,1 415,2 457,2 411,3 422,1 1,1
224,2 533,3 542,1 345,1 149,3 346,1 0,0 1,1
552,1 542,1 543,1 514,1 311,1 544,1 0,0 1,1
552,1 542,1 543,1 514,1 544,1 0,0 0,0 1,1
503,2 361,3 366,1 436,1 426,3 357,3 362,2 1,1
552,1 339,1 543,1 544,1 0,0 0,0 0,0 1,1
291,1 542,2 482,2 539,3 273,3 408,1 0,0 1,1
552,1 542,1 339,1 543,1 0,0 0,0 0,0 1,1
200,1 348,2 385,1 338,2 457,2 546,1 0,0 1,1
552,2 542,1 315,1 514,3 378,2 490,3 0,0 1,1
552,2 542,2 315,1 514,3 369,1 367,2 546,1 1,1
442,1 348,2 351,2 457,2 237,1 192,3 0,0 1,1
291,1 391,2 462,1 546,1 387,2 490,3 351,2 1,1
291,1 174,1 520,1 385,1 0,0 0,0 0,0 1,1
224,2 348,1 339,1 346,1 338,2 0,0 0,0 1,1
224,1 348,1 514,1 542,1 373,1 369,1 426,1 1,1
224,1 184,1 514,1 373,1 183,1 185,1 346,1 1,1
224,1 533,1 542,1 344,1 415,1 346,1 409,1 93,117
224,1 533,1 542,1 345,1 344,1 0,0 0,0 29,38
224,1 533,1 542,1 414,1 344,1 415,1 409,1 9,13
224,1 533,1 542,1 345,1 415,1 0,0 0,0 30,44
224,1 533,1 542,1 344,1 346,1 424,1 414,1 2,3
224,1 348,1 539,1 542,1 402,1 346,1 0,0 11,17
224,1 533,1 542,1 414,1 415,1 344,1 409,1 27,43
224,1 184,1 514,1 373,1 183,1 185,1 427,1 41,66
224,1 533,1 542,1 414,1 344,1 346,1 424,1 20,35
224,1 348,1 542,1 402,1 396,1 346,1 427,1 11,20
224,1 348,1 542,1 539,1 402,1 346,1 0,0 7,13
224,1 533,1 542,1 344,1 346,1 427,1 424,1 1,2
224,1 343,1 345,1 344,1 349,1 0,0 0,0 1,2
224,1 361,1 542,1 341,1 359,1 525,1 346,1 1,2
224,1 184,1 180,1 373,1 369,1 185,1 346,1 32,67
224,1 361,1 354,1 357,1 346,1 359,1 141,1 2,5
224,1 184,1 180,1 367,1 514,1 371,1 346,1 1,3
224,1 381,1 339,1 382,1 338,1 346,1 172,1 1,3
224,1 184,1 180,1 373,1 346,1 369,1 185,1 2,7
224,1 533,1 542,1 414,1 415,1 411,1 346,1 3,11
224,1 533,1 542,1 344,1 346,1 414,1 424,1 1,4
224,1 184,1 180,1 367,1 369,1 371,1 185,1 3,12
224,1 533,1 542,1 344,1 414,1 415,1 409,1 1,5
224,1 348,1 354,1 458,1 353,1 361,1 0,0 0,1
224,1 361,1 542,1 341,1 359,1 346,1 196,1 0,1
442,1 348,2 347,2 346,2 457,2 490,3 546,1 0,1
224,1 184,1 514,1 371,1 185,1 183,1 367,1 0,1
224,1 184,1 514,1 371,1 183,1 185,1 426,1 0,2
224,2 533,3 542,1 414,1 344,2 415,1 409,3 0,1
224,1 361,1 354,1 341,1 359,1 357,1 353,1 0,1
224,1 184,1 373,1 183,1 369,1 185,1 346,1 0,6
442,1 331,3 403,2 537,1 400,2 402,2 346,2 0,1
224,2 375,2 436,1 457,2 346,2 336,1 0,0 0,1
224,1 348,1 542,1 345,1 415,1 426,1 0,0 0,1
442,1 361,2 462,1 525,1 457,2 357,3 346,2 0,1
224,1 184,1 180,1 369,1 185,1 371,1 426,1 0,1
224,1 348,1 542,1 339,1 346,1 381,1 426,1 0,1
442,1 361,2 462,1 359,2 445,1 357,3 366,1 0,1
442,1 443,1 392,2 351,1 385,3 337,3 386,2 0,1
224,1 361,1 354,1 357,1 138,1 359,1 141,1 0,1
552,1 339,1 543,1 337,1 459,1 0,0 0,0 0,1
224,1 361,1 196,1 357,1 359,1 138,1 141,1 0,1
552,1 348,1 397,1 395,1 543,1 0,0 0,0 0,1
442,1 348,2 462,1 457,2 351,2 346,2 0,0 0,2
442,1 348,2 347,2 436,1 457,2 346,2 0,0 0,1
552,1 532,1 531,1 349,1 0,0 0,0 0,0 0,1
291,1 529,1 343,3 542,1 351,2 409,3 0,0 0,1
552,2 514,3 543,2 544,3 0,0 0,0 0,0 0,1
224,1 348,1 333,1 163,1 346,1 0,0 0,0 0,1
552,1 514,1 543,1 544,1 0,0 0,0 0,0 0,2
224,1 184,1 180,1 182,1 369,1 185,1 346,1 0,1
224,2 533,3 542,1 414,1 344,2 415,2 409,3 0,1
552,2 361,1 542,2 323,3 358,1 362,1 0,0 0,1
552,1 533,1 543,1 0,0 0,0 0,0 0,0 0,1
224,2 533,1 542,1 414,2 344,2 415,1 409,1 0,1
224,1 348,1 343,1 345,1 344,1 346,1 0,0 0,1
224,1 361,1 354,1 341,1 359,1 358,1 346,1 0,1
224,1 348,1 180,1 373,1 369,1 185,1 346,1 0,1
224,1 426,1 0,0 0,0 0,0 0,0 0,0 0,1
442,1 348,2 450,1 341,2 366,1 0,0 0,0 0,1
